17 Marzo,2/10|Panna Liquida|Alcune Gocce|Liquore Allo Zabaglione|2/10|Vanil Zucca|3/10|Illycaffè Espresso|3/10|China Martini
Aristo,1/3|Amaro Ramazzotti|1/3|Vodka Keglevich|1/3|Vermouth Martini Dry|1 Cucchiaino|Apricot Brandy||Per Servire:|1|Scorzetta D'arancia
Aristo (2),2 Cucchiai|Amaro Ramazzotti|2 Cucchiai|Vodka Keglevich|2 Cucchiai|Vermouth Martini Dry|1 Cucchiaino|Apricot Brandy||Per Servire:|1|Scorzetta D'arancia
Arizona Sunshine,25 Cl|Caffè Nero Freddo|100 Cl|Rum|25 Cl|Gelato Alla Vaniglia
Arlecchino,1/3|Gin|2/3|Bitter|Alcuni Cubetti|Ghiaccio||Per Ornare:|Alcune Listelle|Peperone Giallo|Alcune Listelle|Peperone Rosso
Arlette,3/4|Gin|1/4|Vermouth Martini Rosé|1 Spruzzo|Succo Di Mele|Alcuni Cubetti|Ghiaccio||Per Decorare:|1 Pallina|Mela
Arlis,1/6|Gin|1/6|Apricot Brandy|4/6|Russchian Schweppes
Armagnac And Soda,2/2|Armagnac||Seltz
Armagnac Champerelle,1/2|Armagnac|1/2|Curacao|3 Spruzzi|Angostura
Armagnac Champerelle (2),1/2|Armagnac|1/2|Cointreau|3 Spruzzi|Angostura
Armagnac Champerelle (3),1/2|Armagnac|1/2|Grand Marnier|3 Spruzzi|Angostura
Armagnac Cocktail,1/4|Grand Marnier|3/4|Armagnac|1 Cucchiaio|Succo Di Limone|1 Spruzzo|Bitter All'arancia||Per Servire:|1|Scorza D'arancia
Armagnac Gump,2/2|Armagnac|1/2|Limone (succo)|2 Spruzzi|Sciroppo Di Granatina
Armida,4/10|Artic Vodka E Pesca|1/10|Kiwi Drink Boero||Vino Spumante Brut Marone Cinzano|3/10|Succo Di Pompelmo|2/10|Vermouth Cinzano Dry||Per Guarnire:||Carambola
Army,1/3|Succo Di Limone|2/3|Gin|1 Cucchiaio|Sciroppo Di Lampone||Per Servire:|2 Fettine|Limone
Arna,4 Cucchiai|Gin|1 Cucchiaio|Vermouth Martini Dry|1 Cucchiaio|Succo D'ananas|1 Spruzzo|Sciroppo Di Lampone||Per Decorare:|1|Lampone
Aroma,4/8|Vodka|2/8|Vermouth Dry|1/8|Triple Sec|1/8|Cherry||Per Servire:|1 Spruzzo|Buccia D'arancia
Arrostini Di Pollo Alla Birra,2|Petti Di Pollo|50 Cl|Birra Chiara|1|Cipolla Grande|150 G|Carne Macinata|100 G|Erbette Lessate|2 Cucchiai|Formaggio Grattugiato|40 G|Burro|1 Pizzico|Noce Moscata||Sale||Pepe
Arrostino Di Agnello,600 G|Arrosto Di Agnello|100 G|Mollica Di Pane|1 Mazzetto|Erbe Aromatiche (timo
Arrosto A Libro,500 G|Polpa Di Vitellone||Salvia||Lardo||Burro||Olio D'oliva||Sale||Pepe
Arrosto Ai Capperi,500 G|Fesa Di Vitello Legata|200 G|Latte|1|Limone|40 G|Capperi Sotto Sale||Olio D'oliva||Sale||Pepe
Arrosto Di Maiale Alle Prugne,800 G|Filetto Di Maiale|40 G|Burro|8|Prugne Secche|1 Bicchiere|Vino Bianco Secco||Olio D'oliva||Sale
Arrosto Di Maiale Con Il Rosmarino,1000 G|Lombo Di Maiale|30 G|Burro|6 Cucchiai|Olio D'oliva|2 Rametti|Rosmarino|1 Spicchio|Aglio|1/2|Cipolla|1 Cucchiaino|Senape|1 Bicchiere|Vino Bianco Secco|1 Cucchiaio|Aceto Di Vino||Sale|1 Pizzico|Pepe
Arrosto Di Maiale Con Le Mele,1000 G|Lonza Di Maiale|2|Mele Verdi|2 Cucchiai|Zucchero Di Canna|4|Chiodi Di Garofano|1/2 Cucchiaio|Senape In Polvere|10 Grani|Pepe Nero|1 Bicchiere|Brodo Vegetale|2 Bicchieri|Vino Rosso||Olio D'oliva||Sale||Pepe
Arrosto Di Maiale Con Limone Caramellato,1000 G|Lombo Di Maiale Disossato|2 Cucchiai|Rosmarino Tritato|1 Bicchiere|Vino Bianco Secco|50 G|Zucchero|1/2 Bicchiere|Succo Di Limone|1|Limone|1 Cucchiaio|Brandy||Sale||Pepe
Arrosto Di Manzo,600 G|Roast-beef|1 Rametto|Rosmarino||Olio D'oliva||Burro|2 Foglie|Alloro|2 Spicchi|Aglio|1/2 Bicchiere|Vino Bianco||Pepe||Sale
Arrosto Di Manzo (2),1000 G|Arrosto Di Manzo|60 G|Burro|1 Cucchiaio|Olio D'oliva|10|Cipolline Novelle|250 G|Funghi||Sale||Pepe
Arrosto Di Manzo (3),800 G|Sottofiletto Di Manzo|4 Cucchiai|Olio D'oliva|1 Rametto|Salvia|1 Rametto|Rosmarino|1 Bicchiere|Vino Rosso||Sale
Arrosto Di Manzo (4),600 G|Roast-beef|1 Ramo|Rosmarino|Poco|Olio D'oliva|Poco|Burro|2 Foglie|Alloro|2 Spicchi|Aglio|1/2 Bicchiere|Vino Bianco||Pepe||Sale
Arrosto Di Manzo (5),1200 G|Lombata Di Manzo Disossata|80 G|Burro||Senape In Polvere||Olio D'oliva||Sale||Pepe
Arrosto Di Manzo Al Brandy E Pompelmo,850 G|Fesa Di Manzo|2|Pompelmi Gialli|1|Pompelmo Rosso|1 Bicchiere|Vino Bianco Secco|1 Bicchierino|Brandy|40 G|Burro||Olio D'oliva||Sale||Pepe
Arrosto Di Manzo Al Limone,800 G|Carne Di Manzo|2|Carote|2|Cipolle|1|Limone|1 Bicchiere|Brodo|40 G|Burro|2 Cucchiai|Olio D'oliva|1 Cucchiaio|Prezzemolo Tritato||Sale||Pepe
Arrosto Di Manzo All'acciuga,1000 G|Polpa Di Manzo|50 G|Burro|4|Acciughe|150 G|Salsiccia|1/2 Bicchiere|Vino Bianco Secco|1|Cipolla|1 Barattolino|Polpa Di Pomodoro||Sale||Pepe
Arrosto Di Manzo Alla Argentina (matambre),1000 G|Controfiletto Di Manzo|10 Cl|Aceto Di Vino|1 Cucchiaino|Aglio In Polvere|2 Cucchiaini|Timo||Per Il Ripieno:|250 G|Spinaci Freschi Ben Lavati|4|Carote Pulite Tagliate Per Il Lungo|4|Uova Sode Tagliate In 4 Per Il Lungo|1|Cipolla Tagliata
Arrosto Di Manzo Alla Panna,800 G|Polpa Di Manzo|40 G|Burro|1|Cipolla|3 Cucchiai|Aceto Di Vino|20 Cl|Panna|2 Cucchiai|Olio D'oliva||Sale||Pepe
Arrosto Di Manzo Alle Acciughe E Pomodoro,800 G|Polpa Di Manzo|40 G|Burro|4|Acciughe Sotto Sale|150 G|Salsiccia|1/2 Bicchiere|Vino Bianco Secco|1|Cipolla|4|Pomodori||Farina||Olio D'oliva||Sale||Pepe
Arrosto Di Manzo Alle Carote,800 G|Girello Di Manzo|1000 G|Carote|150 G|Pancetta|1 Spicchio|Aglio||Timo||Noce Moscata|Alcune Foglie|Sedano|2 Cucchiai|Brandy|3 Cucchiai|Olio D'oliva||Sale||Pepe
Arrosto Di Manzo Marinato,900 G|Polpa Di Manzo|2 Cucchiai|Olio D'oliva|30 G|Burro||Farina||Sale||Pepe||Per La Marinata:||Olio D'oliva||Cipolla||Prezzemolo||Erbe Odorose||Pepe In Grani
Arrosto Di Sottocoscia Di Tacchino Alla Pentola A Pressione,1|Sottocoscia Di Tacchino Disossato|2|Arance|2|Limoni|1 1/2|Dadi||Rosmarino||Salvia||Spezie Varie Per Carne
Arrosto Di Tacchino All'arancia,800 G|Fesa Di Tacchino|5 Cl|Panna|30 G|Burro|1/2 Bicchiere|Vino Bianco Secco|2|Arance||Cipolla||Sedano||Carota||Farina||Olio D'oliva||Sale||Pepe
Arrosto Di Tacchino Con Speck,600 G|Fesa Di Tacchino|100 G|Speck A Fette Non Troppo Sottili|1 Bicchiere|Vino Bianco|2 Spicchi|Aglio|30 G|Burro|3 Cucchiai|Olio D'oliva||Sale||Pepe
Arrosto Di Tacchino Con Uva E Carotine,800 G|Fesa Di Tacchino Arrotolata|100 G|Uva Bianca|100 G|Uva Nera|4|Carote Piccole Tenere|1 Bicchiere|Vino Bianco|1 Cucchiaio|Concentrato Di Pomodoro|1/2 Noce|Burro|1 Cucchiaino|Farina|3 Cucchiai|Olio D'oliva||Sale||Pepe
Arrosto Di Tacchino In Gelatina,800 G|Fesa Di Tacchino|1|Avocado|1|Limone|1|Meloncino|1 Foglio|Colla Di Pesce|2 Cucchiai|Vino Marsala||Olio D'oliva||Sale||Pepe
Arrosto Di Tacchino Ripieno In Crosta,800 G|Fesa Di Tacchino (pezzi Da 800 G)|1|Zucchina|1|Carota|1|Cipolla Bianca|100 G|Burro Fresco|1 Rotolo|Pasta Sfoglia Surgelata|80 G|Pancarré|1|Uova||Latte Parzialmente Scremato|100 G|Prosciutto Crudo A Fette|100 G|Pancetta Stesa||Sale||Pepe
Arrosto Di Vitella Alla Panna,1000 G|Noce Di Vitella|100 G|Prosciutto Cotto|80 G|Burro|30 G|Farina|1 Bicchiere|Latte Intero|1|Uovo|1 Cucchiaio|Cognac|1 Cucchiaio|Vino Marsala|1 Bicchiere|Vino Bianco Secco|2 Cucchiai|Panna|1|Cipolla|1|Carota|1 Foglia|Alloro|1 Cucchiaino|Estratto Di Carne||Sale||Pepe
Arrosto Di Vitello,800 G|Vitello||Rosmarino||Timo||Pepe||Sale||Burro
Arrosto Di Vitello (2),1000 G|Noce Di Vitello|75 G|Pancetta A Strisce|1|Carota|1|Cipolla|1 Bicchiere|Olio D'oliva|25 Cl|Brodo|Poca|Maizena||Sale
Arrosto Di Vitello Ai Funghi,800 G|Vitello Arrotolato|1 Manciata|Funghi Porcini Secchi|1 Rametto|Rosmarino|Alcune Foglie|Salvia|1/2 Bicchiere|Vino Bianco Secco|1|Dado Per Brodo|1 Cucchiaio|Farina Bianca|1/2 Bicchiere|Acqua Tiepida|3 Cucchiai|Panna Da Cucina||Burro||Olio D'oliva||Sale||Pepe
Arrosto Di Vitello Ai Funghi (2),800 G|Fesa Di Vitello|1 Bustina|Funghi Secchi|50 G|Burro|1 Spicchio|Aglio|1/2 Bicchiere|Vino Bianco Secco|1/2 Bicchiere|Vino Marsala||Sale||Pepe
Arrosto Di Vitello Ai Pistacchi,1000 G|Noce Di Vitello|1 Manciata|Pistacchi|75 G|Pancetta|1/2 Bicchiere|Olio D'oliva|25 Cl|Brodo|1|Carota|1|Cipolla||Sale||Pepe
Arrosto Di Vitello Al Forno,1000 G|Noce Di Vitello|30 G|Burro|1 Rametto|Rosmarino|2 Spicchi|Aglio|15 Cl|Vino Bianco Secco||Olio D'oliva||Sale||Pepe
Arrosto Di Vitello Al Latte,500 G|Noce Di Vitello||Farina|100 Cl|Latte||Burro||Olio D'oliva||Sale||Pepe
Arrosto Di Vitello Al Latte (2),1000 G|Noce Di Vitello (pezzi Da 1000 G)|2 Foglie|Alloro|2|Bacche Di Ginepro|50 Cl|Latte|1/2 Bicchierino|Vino Marsala Secco Superiore|40 G|Burro||Sale
Arrosto Di Vitello Al Latte E Prosciutto,800 G|Fesa Di Vitello|40 G|Burro|2 Fette|Prosciutto Crudo|5 Bicchieri|Latte||Farina||Sale
Arrosto Di Vitello Al Limone,500 G|Noce Di Vitello||Limone||Olio D'oliva||Sale||Pepe
Arrosto Di Vitello Al Peperoncino,800 G|Fesa Di Vitello|1|Cipollina|1 Spicchio|Aglio|25 G|Conserva Di Pomodoro|1/2 Bicchiere|Olio D'oliva||Sale
Arrosto Di Vitello Al Prosciutto E Olive,800 G|Vitello|100 G|Prosciutto Crudo|2|Cipolle||Sedano|1|Porro|2|Carote||Erbe Aromatiche|1 Bicchiere|Vino Bianco Secco||Brodo|30 G|Burro||Olio D'oliva|350 G|Olive Verdi Snocciolate||Sale||Pepe
Arrosto Di Vitello Al Sale,900 G|Noce Di Vitello|2000 G|Sale Grosso||Per Servire:||Burro||Erbette
Arrosto Di Vitello Al Vino Rosso,800 G|Petto Di Vitello|70 G|Burro|1 Bottiglia|Vino Rosso|12|Cipolline||Sedano||Carota||Farina||Sale||Pepe
Arrosto Di Vitello Al Whisky,1 Pezzo|Carne Di Vitello (pezzi Da 800 G)|1|Limone|1/2 Bicchiere|Whisky|2 Spicchi|Aglio||Salvia||Origano||Timo||Sale||Pepe
Arrosto Di Vitello Alla Lucifero,800 G|Fesa Di Vitello|1|Peperoncino Piccante|1 Rametto|Rosmarino|1 Foglia|Alloro|Alcune Foglie|Salvia|8|Crostini Di Pane|1 Rametto|Origano|1 Pizzico|Noce Moscata|10 Cl|Aceto Di Vino||Olio D'oliva||Sale||Pepe
Arrosto Di Vitello Alla Senape,900 G|Noce Di Vitello|1 Vasetto|Senape Piccante|25 Cl|Panna|40 G|Burro||Sale
Bocconcini Di Gamberetti,250 G|Gamberetti Puliti|250 G|Farina|1|Cipolla|10 Cl|Acqua|10 Cl|Latte||Uovo||Prezzemolo||Sale||Pepe
Bocconcini Di Manzo All'orientale,300 G|Bocconcini Di Manzo|1/2|Cipolla|1 Bicchiere|Vino Bianco|2|Chiodi Di Garofano|1 Foglia|Alloro|5|Semi Di Coriandolo|1/2 Cucchiaio|Semi Di Anice||Aglio|1 Cucchiaino|Curry||Olio D'oliva||Sale||Pepe
Bocconcini Di Melanzana,800 G|Melanzane Grigliate (anche Surgelate)|70 G|Uvetta Sultanina|70 G|Formaggio Provolone Dolce Grattugiato|2|Tuorli D'uovo||Pangrattato||Farina|1 Pizzico|Origano||Noce Moscata||Olio Di Semi||Sale||Pepe||Per La Pastella:|200 G|Farina|2|Uova|1|Albume D'uovo|1 Cucchiaio|Olio D'oliva
Bocconcini Di Pollo,500 G|Petto Di Pollo|1|Cipollina|1 Spicchio|Aglio|100 G|Olive Verdi Snocciolate E Affettate||Basilico Tritato||Prezzemolo Tritato||Vino Bianco||Burro||Olio D'oliva||Sale
Bocconcini Di Pollo (2),300 G|Pollo Lesso Tagliato A Dadini|1 Tazza|Pesche (o Albicocche) Tagliate A Cubetti|3 Cucchiai|Noci Tritate|1 Bicchierino|Rum Della Giamaica
Bocconcini Di Pollo Al Sesamo,400 G|Petto Di Pollo|1|Uovo|50 G|Latte||Farina Bianca||Semi Di Sesamo||Salsa Di Soia||Insalata Lattughino|2|Limoni||Olio D'oliva||Sale
Bocconcini Di Pollo In Verde,2|Petti Di Pollo|1 Cespo|Insalata Lattuga|1|Porro||Farina||Sale||Pepe|Poco|Olio D'oliva||Succo Di Limone|1/2 Bicchiere|Vino Bianco
Bocconcini Di Ricotta,100 G|Ricotta|100 G|Prosciutto Cotto|1|Tuorlo D'uovo|100 G|Farina|100 G|Burro||Sale
Bocconcini Di Salmone Con Bacon,700 G|Filetto Di Salmone|150 G|Bacon A Fettine||Salvia||Burro||Sale||Pepe
Bocconcini Di Scaloppina Al Vino Bianco,100 G|Petto Di Tacchino|100 G|Petto Di Pollo|150 G|Lombo Di Maiale|1|Salsiccia|50 G|Pancetta|30 G|Burro||Farina|1 Bicchiere|Vino Bianco||Sale||Pepe||Aglio||Rosmarino
Bocconcini Di Sfoglia Al Basilico,500 G|Pasta Sfoglia Surgelata|160 G|Mozzarella|50 G|Pinoli||Basilico||Aglio||Sale|1|Tuorlo D'uovo
Bocconcini Di Sogliola,4|Sogliole Spellate Sfilettate|1 Mazzetto|Insalata Rucola|16 Fettine|Speck||Olio D'oliva||Sale||Pepe Bianco In Polvere
Bocconcini Di Spinaci E Patate,750 G|Spinaci|3|Patate|2|Uova|60 G|Formaggio Emmenthal Grattugiato||Sale||Pepe||Burro||Farina
Bocconcini Di Tacchino,300 G|Tacchino Lesso Tagliato A Dadini|1 Tazza|Pesche (o Albicocche) Tagliate A Cubetti|3 Cucchiai|Noci Tritate|1 Bicchierino|Rum Della Giamaica
Bocconcini Di Tacchino Con Peperoni E Radicchio,100 G|Bocconcini Di Tacchino|1/2|Peperone|100 G|Pancetta|1 Spicchio|Aglio|1/2|Radicchio|1/2 Bicchiere|Vino Bianco||Rosmarino||Sale||Pepe Nero||Olio D'oliva Extra-vergine
Bocconcini Di Tonno,200 G|Tonno Sott'olio|100 G|Ricotta Fresca|30 G|Burro|20 G|Capperi|2|Uova Sode|1|Limone||Insalata Rucola||Basilico||Sale||Pepe
Bocconcini Di Tonno Capricciosi,250 G|Tonno|1|Cipolla Tritata|50 G|Funghi Tagliuzzati|1 Cucchiaio|Prezzemolo Tritato|2|Uova|1 Cucchiaio|Panna||Sale||Pepe|1 Pizzico|Paprica Dolce|2 Cucchiai|Paprica|1 Cucchiaino|Tomato Ketchup||Per Ungere Le Formine:|1 Pizzico|Margarina
Bocconcini Di Verdure,|Per La Pastella:|2|Uova|1 Presa|Sale|1 Presa|Pepe|140 G|Farina Bianca|80 G|Latte|1 Bustina|Lievito Pizzaiolo||Per Il Ripieno:|100 G|Zucchine|100 G|Cuori Di Carciofi|200 G|Cavolfiore||Per Friggere:||Olio D'arachidi
Bocconcini Di Vitello Al Prosciutto E Piselli,500 G|Polpa Di Vitello Magro A Piccoli Pezzi|1 Fetta|Prosciutto Cotto (fette 200 G A Cubetti)|1 Scatola|Piselli|1|Pomodoro Maturo||Sale||Pepe
Bocconcini Fantasia,100 G|Formaggio Berna Tagliato Spesso|100 G|Formaggio Fontina||Sottaceti||Salame||Prosciutto||Wurstel Di Maiale||Prezzemolo||Ravanelli||Noci|1|Uovo Sodo Grattugiato
Bocconcini In Crosta,1 Confezione|Pasta Sfoglia Già Pronta|3 Confezioni|Wurstel|2|Tuorli D'uovo
Bocconcini Rustici,1 Confezione|Pasta Sfoglia Surgelata|350 G|Fegatini Di Pollo||Farina||Burro|18|Prugne Secche||Vino Marsala|1|Uovo|1/2 Bicchiere|Panna||Salvia||Maggiorana||Sale||Pepe
Bocconotti Calabresi,250 G|Marmellata|1|Uovo||Zucchero A Velo||Per La Pasta Frolla:|250 G|Farina Bianca 00|125 G|Zucchero Semolato|100 G|Strutto|1|Uovo Intero|1|Tuorlo D'uovo|1|Limone|1/4 Bustina|Lievito||Sale||Per Gli Stampini:||Burro||Farina
Body,1/4|Cointreau|1/4|Grand Marnier|2/4|Tequila|1 Cucchiaio|Succo Di Limone||Per Servire:|1/2 Fetta|Arancia|1|Ciliegina Al Maraschino (facoltativo)
Boeri,250 G|Zucchero A Velo||Cioccolato Fondente||Ciliegie Sotto Spirito|1|Limone
Boffalora,1/2|Amaretto Di Saronno|1/2|Vino Marc De Champagne Pommery|1|Caffè Lavazza Club Con Miele||Crema Doppia||Per Decorare:|1 Spruzzo|Cioccolato In Polvere
Bogràcsgoulyàs,800 G|Lombata Di Manzo|600 G|Patate|300 G|Cipolle|40 G|Strutto|20 G|Paprica Dolce|1 Cucchiaino|Cumino|1|Pomodoro|200 G|Pasta Tipo Gnocchetti||Sale
Bohmische Kolatschen,1|Tuorlo||Burro Per La Piastra Del Forno|200 G|Glassa Di Albicocche|50 G|Scagliette Di Mandorle||Per La Pasta:|500 G|Farina|35 G|Lievito Di Birra|25 Cl|Latte|80 G|Burro|70 G|Zucchero|1/2 Cucchiaino|Sale|1|Limone (scorza Grattugiata)|1|Uovo||Per La Farcitura:|500 G|Ricotta|280 G|Zucchero|2|Tuorli D'uovo|30 G|Fecola Di Patate|2 Cl|Rum|2|Albumi D'uovo|250 G|Semi Di Papavero Macinati|2 Cucchiai|Pangrattato|25 Cl|Latte|200 G|Purea Di Prugne
Bolero,2/10|Aperol|5/10|Cedrata Tassoni|1/10|Gin Beefeater|1/10|Lemon Lime Boero|1/10|Mandarino Drink Boero||Per Guarnire:||Frutta Fresca Di Stagione
Bolero (2),1/4|Marie Brizard|1/4|Succo Di Limone|1/4|D'apry|1/4|Cognac
Bolero (3),2/5|Succo Di Limone|2/5|Rum|1/5|Cognac|2 Spruzzi|Bitter All'arancia||Per Servire:|1 Fettina|Arancia
Bolero (4),2/3|Rum Chiaro|1/3|Brandy|1/2 Cucchiaino|Vermouth Dolce||Zucchero|1|Scorza Di Limone
Bollito Alla Piemontese,1000 G|Lombata Di Manzo|1000 G|Punta Di Vitello|1000 G|Testina Di Vitello|1|Lingua Di Vitello Piccola|1/2|Gallina|1|Cotechino Piccolo|1 Costa|Sedano|1|Cipolla|1|Carota||Sale
Bollito Con Purè E Verdure,350 G|Punta Di Petto Di Vitello||Sale|2|Cipolle|2|Carote|4|Patate|100 G|Margarina (o Burro)|4 Cucchiai|Latte
Bollito Di Controgirello,250 G|Controgirello Di Vitello|500 G|Osso Di Bue|1/4|Porro|150 G|Odori (sedano Rapa
Bollito Di Manzo All'erba Cipollina Con Insalata Mista,1000 G|Bianco Costato Della Croce|500 G|Ossi Con Midollo|3000 G|Carne Di Manzo Per Bollito||Sale|1 Grattatina|Noce Moscata|1 Foglia|Alloro|2|Chiodi Di Garofano|3|Cipolle|1 Rametto|Prezzemolo|2 Rametti|Levistico|1 Gambo|Sedano|1/2|Porro|5|Carote|5|Porri|1|Sedano Rapa||Insalata Mista Di Stagione|1 Mazzetto|Ravanelli||Per La Vinaigrette:|3|Scalogni|1 Mazzetto|Erba Cipollina|1 Cucchiaio|Aceto Balsamico||Sale||Pepe Bianco|2 Cucchiai|Olio D'oliva|12 Cl|Brodo Di Carne
Bollito Misto,600 G|Carne Di Manzo Per Bollito|500 G|Punta Di Vitello|400 G|Testina Di Vitello|1/2|Lingua Di Vitello|1/2|Gallina|1|Cotechino||Carota||Cipolla||Sedano||Sale
Bollito Misto Alla Milanese,800 G|Codone Di Manzo (o Scamone Di Manzo)|500 G|Punta Di Vitello|500 G|Testina Di Vitello|1|Cipolla|1 Costa|Sedano|2|Carote|1|Cotechino (facoltativo)
Bollito Misto Piemontese,|Spalla E Culatta Di Manzo Piemontese||Punta
Bomba,1/4|Vermouth Rosso|1/4|Vermouth Dry|2/4|Cognac|1 Cucchiaio|Crema Di Mandarino||Per Servire:|1|Ciliegia
Brigitte Bardot,3 Cucchiai|Curacao Blu|3 Cucchiai|Menta Sacco Bianca||Ghiaccio Tritato
Brik Di Pollo,250 G|Semolino|1|Uovo||Olio D'oliva Extra-vergine||Sale||Acqua||Per Il Ripieno:|350 G|Polpa Di Cosce Di Pollo|250 G|Porri (parte Bianca)|150 G|Funghi Coltivati|4|Uova||Paprica||Olio Di Semi||Olio D'oliva||Sale
Brina,1/2|Brandy|1/2|Sloe-gin|1/2 Cucchiaio|Succo Di Lampone|2 Spruzzi|Angostura||Per Servire:|1|Scorzetta Di Limone
Brio Forever,3/10|Cointreau|1/10|Fragola Drink Boero|3/10|Jose Cuervo Tequila|3/10|Succo Di Limone
Brioche,700 G|Farina|300 G|Burro|60 G|Zucchero|3|Uova|3|Tuorli D'uovo|20 G|Lievito Di Birra|1 Bustina|Vaniglina|1 Pizzico|Sale
Brioche A Sorpresa,1|Brioche Grande (o Un Pandoro)|300 G|Frutta Secca Mista Sminuzzata|1 Bicchierino|Rum|100 G|Cedro Candito|400 G|Gelato Di Crema E Cioccolato|1 Bicchiere|Rum Forte (per Fiammeggiare)
Brioche Con Ripieno Di Funghi,|Per La Pasta:|250 G|Farina|150 G|Burro|4|Uova|10 G|Lievito Di Birra||Sale|1/2 Bicchiere|Latte||Per Il Ripieno:|300 G|Funghi Coltivati||Sale||Pepe|1 Cucchiaio|Farina|3 Cucchiai|Olio D'oliva|30 Cl|Latte
Brioche Di Patate,700 G|Patate|80 G|Formaggio Emmenthal|40 G|Burro|25 Cl|Latte|2|Uova||Sale
Brioche Prosciutto E Porri,|Insalata Mista||Pepe||Sale|4 Cucchiai|Panna|130 G|Formaggio Brie|1|Porro|130 G|Prosciutto Praga|70 G|Burro|6|Brioche Piccole
Brioche Ripiena Di Fegato D'anatra,100 G|Lardo A Fettine|1|Tuorlo D'uovo|800 G|Fegato D'anatra||Sale||Pepe Bianco|1 Pizzico|Pimento|1 Pizzico|Macis|25 Cl|Vino Porto|2 Cl|Armagnac|25 Cl|Gelatina Aromatizzata Al Porto||Per La Pasta:|450 G|Farina|25 G|Lievito Di Birra|12 Cl|Latte|150 G|Burro|2|Uova|1/2 Cucchiaino|Zucchero||Sale
Brioches,500 G|Farina|25 Cl|Latte|250 G|Burro|20 G|Lievito Secco|25 G|Zucchero|2|Uova|1 Pizzico|Sale
Brioches Ai Canditi,4|Brioches Dolci|100 G|Panna|2|Tuorli D'uovo||Latte|50 G|Frutta Candita
Brioches Ai Gamberetti,8|Panini Al Latte Rotondi|4 Confezioni|Gamberetti Sgusciati|20 Cl|Panna|1 Bicchiere|Cognac|1 Cucchiaio|Farina|1 Cucchiaino|Curry|1/2|Cipolla|50 G|Burro||Olio D'oliva||Sale
Brioches Alla Marmellata,350 G|Farina|20 G|Cacao Amaro|25 G|Lievito Di Birra|50 G|Zucchero|15 Cl|Latte|80 G|Burro|1|Tuorlo D'uovo|200 G|Marmellata Di Arance
Brioches Alle Pere,4|Pere|4|Brioches Tonde Tipo Veneziana||Zucchero||Burro|100 G|Cioccolato Fondente||Panna Liquida
Brioches Glacè,4|Brioches Grandi|400 G|Sorbetto Di Frutta A Scelta|200 G|Cioccolato Fondente|2|Albumi D'uovo|1 Bustina|Zucchero A Velo
Brioches Salate,|Pasta Sfoglia||Prosciutto||Formaggio||Uova
Brion,2/5|Vermouth Martini Dry|2/5|Kirsch Dettling|1/5|Curacao Orange Cusenier||Per Decorare:|1|Ciliegina Rossa
Brioscine Rustiche,1100 G|Farina|160 G|Zucchero|4|Dadi Di Lievito Di Birra|1 Pizzico|Sale|200 G|Burro|360 G|Latte|2|Uova Intere|200 G|Prosciutto Cotto|200 G|Formaggio|150 G|Ricotta
Briquet,8/10|Jameson Irish Whisky|2/10|Cointreau||Per Guarnire:|1|Lime (scorza)
Brisas Del Norte,1/3|Succo D'ananas|1/3|Sherry Calvet|1/3|Vodka Eristow
Bristol,2/5|Vermouth Martini Rosso|1/5|Whisky Ballantine's|1/5|Bols|1/5|Succo Di Limone
Brix,2/5|Vermouth Dry|1/5|Curacao|2/5|Kirsch||Per Servire:|1|Ciliegina
Briz,1/3|Grand Marnier|1/3|Jameson Irish Whisky|1/3|Tonic Water Schweppes||Per Guarnire:||Frutta Fresca Di Stagione
Broccoletti Al Vino,850 G|Broccoletti||Cipolla||Aglio|1 Cucchiaio|Olio D'oliva|1 Bicchiere|Vino Bianco|1 Bicchiere|Brodo||Sale
Broccoletti Al Vino (2),850 G|Broccoletti|1|Trito Di Aglio E Cipolla|4 Cucchiai|Olio D'oliva|1 Bicchiere|Vino Bianco|1 Bicchiere|Brodo||Sale
Broccoletti Alla Bottarga,1000 G|Broccoletti|100 G|Bottarga|3|Pomodori Pelati||Prezzemolo|2|Limoni|1 Spicchio|Aglio|Abbondante|Basilico||Olio D'oliva||Sale||Pepe
Broccoletti Alla Ricca,800 G|Cime Di Broccoletti||Burro|1 Cucchiaio|Farina|1 Bicchiere|Brodo|3 Cucchiai|Panna||Sale|2 Fette Spesse|Prosciutto Cotto
Broccoletti Alle Acciughe,1000 G|Broccoletti|80 G|Acciughe|2 Spicchi|Aglio|Alcuni Cucchiai|Olio D'oliva||Sale|1 Pezzetto|Peperoncino
Broccoletti Con Le Cervellatine,1000 G|Friarielli (o Broccoletti)|400 G|Cervellatine|Poco|Olio D'oliva Extra-vergine|50 G|Guanciale|1/2 Spicchio|Aglio||Peperoncino||Sale
Broccoletti Con Le Olive,1500 G|Broccoletti|75 G|Olive Verdi|75 G|Olive Nere|70 G|Formaggio Caciocavallo|200 G|Cipolline||Vino Bianco|7 Cucchiai|Olio D'oliva||Aceto Di Vino||Sale
Broccoletti Con Olive,1500 G|Broccoletti|75 G|Olive Verdi|75 G|Olive Nere|70 G|Formaggio Caciocavallo|200 G|Cipolline|7 Cucchiai|Olio D'oliva||Sale||Vino Bianco
Broccoletti E Carote,500 G|Broccoletti|3|Carote|3|Cipolle|1 Spicchio|Aglio|2|Acciughe Sotto Sale|2 Cucchiai|Olio D'oliva||Sale
